meas_mean,meas_min,meas_max,meas_std,n_samples,meas_range,ref_value,bias,corr_mean_ref,corr_min_ref,corr_max_ref
2.775,2.65,2.89,0.08479386770280042,6,0.2400000000000002,5.84,3.065,0.7310300308872466,0.725500905105548,0.730291083609518
2.785,2.55,3.01,0.19429359227725454,6,0.45999999999999996,5.49,2.705,0.7310300308872466,0.725500905105548,0.730291083609518
3.1999999999999997,2.82,3.6,0.2758985320729345,6,0.7800000000000002,4.96,1.7600000000000002,0.7310300308872466,0.725500905105548,0.730291083609518
2.7733333333333334,2.47,3.07,0.2618905623856397,6,0.5999999999999996,4.34,1.5666666666666664,0.7310300308872466,0.725500905105548,0.730291083609518
2.393333333333333,2.24,2.57,0.13544986772480322,6,0.3299999999999996,3.67,1.2766666666666668,0.7310300308872466,0.725500905105548,0.730291083609518
2.315,1.78,2.93,0.4320995255725236,6,1.1500000000000001,3.16,0.8450000000000002,0.7310300308872466,0.725500905105548,0.730291083609518
2.2183333333333333,1.86,2.65,0.30089311502037835,6,0.7899999999999998,2.66,0.4416666666666669,0.7310300308872466,0.725500905105548,0.730291083609518
3.2816666666666667,3.09,3.47,0.13876839217439518,6,0.38000000000000034,2.29,-0.9916666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
3.865,3.53,4.11,0.26182054923172116,6,0.5800000000000005,2.35,-1.5150000000000001,0.7310300308872466,0.725500905105548,0.730291083609518
3.731666666666667,3.39,4.05,0.3282326410743859,6,0.6599999999999997,2.69,-1.041666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
4.885,4.37,5.27,0.34425281407709685,6,0.8999999999999995,3.15,-1.7349999999999999,0.7310300308872466,0.725500905105548,0.730291083609518
5.3999999999999995,5.18,5.49,0.11099549540409304,6,0.3100000000000005,3.51,-1.8899999999999997,0.7310300308872466,0.725500905105548,0.730291083609518
4.83,4.34,5.3,0.33406586176980113,6,0.96,3.57,-1.2600000000000002,0.7310300308872466,0.725500905105548,0.730291083609518
4.558333333333334,4.34,4.72,0.1713962271074447,6,0.3799999999999999,3.54,-1.0183333333333335,0.7310300308872466,0.725500905105548,0.730291083609518
4.985,4.72,5.34,0.23526580712037146,6,0.6200000000000001,3.61,-1.3750000000000004,0.7310300308872466,0.725500905105548,0.730291083609518
5.755,5.06,6.2,0.4500111109739407,6,1.1400000000000006,3.61,-2.145,0.7310300308872466,0.725500905105548,0.730291083609518
6.088333333333334,5.85,6.29,0.1750904528141573,6,0.4400000000000004,3.46,-2.628333333333334,0.7310300308872466,0.725500905105548,0.730291083609518
6.201666666666667,6.01,6.5,0.1692828008589966,6,0.4900000000000002,3.35,-2.851666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
